Project ID with serial,Module,Variable name,Unit,Numeric value,Non-numeric value
foundation_validation_iea36_120,ErectionCost,crane_data_output: crane_boom_operation_concat - variable - value,,38710.9908675799,LR1500-SL3F-Base - Equipment rental cost USD - 38710.9908675799
foundation_validation_iea36_120,ErectionCost,crane_data_output: crane_boom_operation_concat - variable - value,,792.0,LB 75-Hydraulic-Offload - Fuel cost USD - 792.0
foundation_validation_iea36_120,ErectionCost,crane_data_output: crane_boom_operation_concat - variable - value,,11895.0,LR1600/2-SL13DFB + Derrick -Top - Fuel cost USD - 11895.0
foundation_validation_iea36_120,ErectionCost,crane_data_output: crane_boom_operation_concat - variable - value,,1525.5,LR1500-SL3F-Base - Fuel cost USD - 1525.5
foundation_validation_iea36_120,ErectionCost,crane_data_output: crane_boom_operation_concat - variable - value,,126701.81926124444,LB 75-Hydraulic-Offload - Labor cost USD without management - 126701.81926124444
foundation_validation_iea36_120,ErectionCost,crane_data_output: crane_boom_operation_concat - variable - value,,923258.2053475286,LR1600/2-SL13DFB + Derrick -Top - Labor cost USD without management - 923258.2053475286
foundation_validation_iea36_120,ErectionCost,crane_data_output: crane_boom_operation_concat - variable - value,,237609.17995053265,LR1500-SL3F-Base - Labor cost USD without management - 237609.17995053265
foundation_validation_iea36_120,ErectionCost,crane_data_output: crane_boom_operation_concat - variable - value,,32160.0,LB 75-Hydraulic-Offload - Mobilization cost USD - 32160.0
foundation_validation_iea36_120,ErectionCost,crane_data_output: crane_boom_operation_concat - variable - value,,498354.0,LR1600/2-SL13DFB + Derrick -Top - Mobilization cost USD - 498354.0
foundation_validation_iea36_120,ErectionCost,crane_data_output: crane_boom_operation_concat - variable - value,,368796.0,LR1500-SL3F-Base - Mobilization cost USD - 368796.0
foundation_validation_iea36_120,ErectionCost,crane_data_output: crane_boom_operation_concat - variable - value,,108821.81926124444,LB 75-Hydraulic-Offload - Subtotal for hourly labor (non-management) USD - 108821.81926124444
foundation_validation_iea36_120,ErectionCost,crane_data_output: crane_boom_operation_concat - variable - value,,796012.2053475286,LR1600/2-SL13DFB + Derrick -Top - Subtotal for hourly labor (non-management) USD - 796012.2053475286
foundation_validation_iea36_120,ErectionCost,crane_data_output: crane_boom_operation_concat - variable - value,,204084.17995053265,LR1500-SL3F-Base - Subtotal for hourly labor (non-management) USD - 204084.17995053265
foundation_validation_iea36_120,ErectionCost,crane_data_output: crane_boom_operation_concat - variable - value,,17880.0,LB 75-Hydraulic-Offload - Subtotal for per diem labor (non-management) USD - 17880.0
foundation_validation_iea36_120,ErectionCost,crane_data_output: crane_boom_operation_concat - variable - value,,127246.0,LR1600/2-SL13DFB + Derrick -Top - Subtotal for per diem labor (non-management) USD - 127246.0
foundation_validation_iea36_120,ErectionCost,crane_data_output: crane_boom_operation_concat - variable - value,,33525.0,LR1500-SL3F-Base - Subtotal for per diem labor (non-management) USD - 33525.0
foundation_validation_iea36_120,ErectionCost,crane_data_output: crane_boom_operation_concat - variable - value,,168067.44592791112,LB 75-Hydraulic-Offload - Total cost USD - 168067.44592791112
foundation_validation_iea36_120,ErectionCost,crane_data_output: crane_boom_operation_concat - variable - value,,1832696.2851954373,LR1600/2-SL13DFB + Derrick -Top - Total cost USD - 1832696.2851954373
foundation_validation_iea36_120,ErectionCost,crane_data_output: crane_boom_operation_concat - variable - value,,646641.6708181126,LR1500-SL3F-Base - Total cost USD - 646641.6708181126
foundation_validation_iea36_120,ErectionCost,crane_data_output: crane_boom_operation_concat - variable - value,,60.09733333333333,LB 75-Hydraulic-Offload - Operation time all turbines hrs - 60.09733333333333
foundation_validation_iea36_120,ErectionCost,crane_data_output: crane_boom_operation_concat - variable - value,,372.1666666666667,LR1600/2-SL13DFB + Derrick -Top - Operation time all turbines hrs - 372.1666666666667
foundation_validation_iea36_120,ErectionCost,crane_data_output: crane_boom_operation_concat - variable - value,,65.26333333333334,LR1500-SL3F-Base - Operation time all turbines hrs - 65.26333333333334
foundation_validation_iea36_120,ErectionCost,crane_data_output: crane_boom_operation_concat - variable - value,,60.09733333333333,LB 75-Hydraulic-Offload - Total time per op with weather - 60.09733333333333
foundation_validation_iea36_120,ErectionCost,crane_data_output: crane_boom_operation_concat - variable - value,,611.3155893536123,LR1600/2-SL13DFB + Derrick -Top - Total time per op with weather - 611.3155893536123
foundation_validation_iea36_120,ErectionCost,crane_data_output: crane_boom_operation_concat - variable - value,,89.40182648401826,LR1500-SL3F-Base - Total time per op with weather - 89.40182648401826
foundation_validation_iea36_120,ErectionCost,crane_data_output: crane_boom_operation_concat - variable - value,,1.0,LB 75-Hydraulic-Offload - Wind multiplier - 1.0
foundation_validation_iea36_120,ErectionCost,crane_data_output: crane_boom_operation_concat - variable - value,,1.6425855513307985,LR1600/2-SL13DFB + Derrick -Top - Wind multiplier - 1.6425855513307985
foundation_validation_iea36_120,ErectionCost,crane_data_output: crane_boom_operation_concat - variable - value,,1.36986301369863,LR1500-SL3F-Base - Wind multiplier - 1.36986301369863
foundation_validation_iea36_120,ErectionCost,crane_data_output: crane_boom_operation_concat - variable - value,,6.009733333333333,LB 75-Hydraulic-Offload - Operational construct days - 6.009733333333333
foundation_validation_iea36_120,ErectionCost,crane_data_output: crane_boom_operation_concat - variable - value,,37.21666666666667,LR1600/2-SL13DFB + Derrick -Top - Operational construct days - 37.21666666666667
foundation_validation_iea36_120,ErectionCost,crane_data_output: crane_boom_operation_concat - variable - value,,6.5263333333333335,LR1500-SL3F-Base - Operational construct days - 6.5263333333333335
foundation_validation_iea36_120,ErectionCost,crane_data_output: crane_boom_operation_concat - variable - value,,28.0,LB 75-Hydraulic-Offload - Time construct days - 28.0
foundation_validation_iea36_120,ErectionCost,crane_data_output: crane_boom_operation_concat - variable - value,,37.21666666666667,LR1600/2-SL13DFB + Derrick -Top - Time construct days - 37.21666666666667
foundation_validation_iea36_120,ErectionCost,crane_data_output: crane_boom_operation_concat - variable - value,,6.5263333333333335,LR1500-SL3F-Base - Time construct days - 6.5263333333333335
foundation_validation_iea36_120,ErectionCost,crane_data_output: crane_boom_operation_concat - variable - value,,2.146333333333333,LB 75-Hydraulic-Offload - Total time per turbine - 2.146333333333333
foundation_validation_iea36_120,ErectionCost,crane_data_output: crane_boom_operation_concat - variable - value,,21.832699619771866,LR1600/2-SL13DFB + Derrick -Top - Total time per turbine - 21.832699619771866
foundation_validation_iea36_120,ErectionCost,crane_data_output: crane_boom_operation_concat - variable - value,,3.1929223744292234,LR1500-SL3F-Base - Total time per turbine - 3.1929223744292234
foundation_validation_iea36_120,ErectionCost,crane_cost_details: Operation ID - Type of cost - Cost,,8413.626666666667,LB 75-Hydraulic-Offload - Equipment rental cost USD - 8413.626666666667
foundation_validation_iea36_120,ErectionCost,crane_cost_details: Operation ID - Type of cost - Cost,,399189.0798479088,LR1600/2-SL13DFB + Derrick -Top - Equipment rental cost USD - 399189.0798479088
foundation_validation_iea36_120,ErectionCost,crane_cost_details: Operation ID - Type of cost - Cost,,38710.9908675799,LR1500-SL3F-Base - Equipment rental cost USD - 38710.9908675799
foundation_validation_iea36_120,ErectionCost,crane_cost_details: Operation ID - Type of cost - Cost,,792.0,LB 75-Hydraulic-Offload - Fuel cost USD - 792.0
foundation_validation_iea36_120,ErectionCost,crane_cost_details: Operation ID - Type of cost - Cost,,11895.0,LR1600/2-SL13DFB + Derrick -Top - Fuel cost USD - 11895.0
foundation_validation_iea36_120,ErectionCost,crane_cost_details: Operation ID - Type of cost - Cost,,1525.5,LR1500-SL3F-Base - Fuel cost USD - 1525.5
foundation_validation_iea36_120,ErectionCost,crane_cost_details: Operation ID - Type of cost - Cost,,126701.81926124444,LB 75-Hydraulic-Offload - Labor cost USD without management - 126701.81926124444
foundation_validation_iea36_120,ErectionCost,crane_cost_details: Operation ID - Type of cost - Cost,,923258.2053475286,LR1600/2-SL13DFB + Derrick -Top - Labor cost USD without management - 923258.2053475286
foundation_validation_iea36_120,ErectionCost,crane_cost_details: Operation ID - Type of cost - Cost,,237609.17995053265,LR1500-SL3F-Base - Labor cost USD without management - 237609.17995053265
foundation_validation_iea36_120,ErectionCost,crane_cost_details: Operation ID - Type of cost - Cost,,32160.0,LB 75-Hydraulic-Offload - Mobilization cost USD - 32160.0
foundation_validation_iea36_120,ErectionCost,crane_cost_details: Operation ID - Type of cost - Cost,,498354.0,LR1600/2-SL13DFB + Derrick -Top - Mobilization cost USD - 498354.0
foundation_validation_iea36_120,ErectionCost,crane_cost_details: Operation ID - Type of cost - Cost,,368796.0,LR1500-SL3F-Base - Mobilization cost USD - 368796.0
foundation_validation_iea36_120,ErectionCost,crane_cost_details: Operation ID - Type of cost - Cost,,168067.44592791112,LB 75-Hydraulic-Offload - Total cost USD - 168067.44592791112
foundation_validation_iea36_120,ErectionCost,crane_cost_details: Operation ID - Type of cost - Cost,,1832696.2851954373,LR1600/2-SL13DFB + Derrick -Top - Total cost USD - 1832696.2851954373
foundation_validation_iea36_120,ErectionCost,crane_cost_details: Operation ID - Type of cost - Cost,,646641.6708181126,LR1500-SL3F-Base - Total cost USD - 646641.6708181126
foundation_validation_iea36_120,ErectionCost,total_erection_cost: Phase of construction - Type of cost - Cost USD,,446313.69738215534,Erection - Equipment rental - 446313.69738215534
foundation_validation_iea36_120,ErectionCost,total_erection_cost: Phase of construction - Type of cost - Cost USD,,14212.5,Erection - Fuel - 14212.5
foundation_validation_iea36_120,ErectionCost,total_erection_cost: Phase of construction - Type of cost - Cost USD,,2405791.649059306,Erection - Labor - 2405791.649059306
foundation_validation_iea36_120,ErectionCost,total_erection_cost: Phase of construction - Type of cost - Cost USD,,899310.0,Erection - Mobilization - 899310.0
foundation_validation_iea36_120,ErectionCost,total_erection_cost: Phase of construction - Type of cost - Cost USD,,0.0,Erection - Other - 0.0
foundation_validation_iea36_120,ErectionCost,total_erection_cost: Phase of construction - Type of cost - Cost USD,,0.0,Erection - Materials - 0.0
foundation_validation_iea36_120,ErectionCost,erection_selected_detailed_data: crew cost without management,usd,126701.81926124444,
foundation_validation_iea36_120,ErectionCost,erection_selected_detailed_data: crew cost without management,usd,923258.2053475286,
foundation_validation_iea36_120,ErectionCost,erection_selected_detailed_data: crew cost without management,usd,237609.17995053265,
foundation_validation_iea36_120,ErectionCost,erection_selected_detailed_data: mobilization,usd,32160,
foundation_validation_iea36_120,ErectionCost,erection_selected_detailed_data: mobilization,usd,498354,
foundation_validation_iea36_120,ErectionCost,erection_selected_detailed_data: mobilization,usd,368796,
foundation_validation_iea36_120,ErectionCost,erection_selected_detailed_data: wind multiplier,,1.0,
foundation_validation_iea36_120,ErectionCost,erection_selected_detailed_data: wind multiplier,,1.6425855513307985,
foundation_validation_iea36_120,ErectionCost,erection_selected_detailed_data: wind multiplier,,1.36986301369863,
foundation_validation_iea36_120,ErectionCost,total_cost_summed_erection,usd,3765627.8464414612,
foundation_validation_iea36_120,ErectionCost,management_crews_cost: Crew type ID - Operation - Crew name - Labor type ID - Number of workers - Hourly rate USD per hour - Per diem USD per day - Notes/References - Hourly rate for all workers - Per diem all workers - per_diem_costs - hourly_costs - crew_level_total_costs,,,"Management - Management - project size - Project manager - 1.0 - 119.0 - 149 - (50% burden) https://www.salary.com/tools/salary-calculator/project-manager-sr-construction-hourly?type=base; plus 20% for demanding specs, rigid inspec-tions, unreliable suppliers. - 119.0 - 149.0 - 10689.706999999999 - 96699.40000000001 - 107389.107"
foundation_validation_iea36_120,ErectionCost,management_crews_cost: Crew type ID - Operation - Crew name - Labor type ID - Number of workers - Hourly rate USD per hour - Per diem USD per day - Notes/References - Hourly rate for all workers - Per diem all workers - per_diem_costs - hourly_costs - crew_level_total_costs,,,"Management - Management - project size - Site manager - 1.0 - 112.2 - 149 - (50% burden) https://www.salary.com/tools/salary-calculator/construction-manager-ii-hourly; plus 20% for demanding specs, rigid inspec-tions, unreliable suppliers. - 112.2 - 149.0 - 10689.706999999999 - 91173.72 - 101863.427"
foundation_validation_iea36_120,ErectionCost,management_crews_cost: Crew type ID - Operation - Crew name - Labor type ID - Number of workers - Hourly rate USD per hour - Per diem USD per day - Notes/References - Hourly rate for all workers - Per diem all workers - per_diem_costs - hourly_costs - crew_level_total_costs,,,"Management - Management - project size - Construction manager - 1.0 - 112.2 - 149 - (50% burden) https://www.salary.com/tools/salary-calculator/construction-manager-ii-hourly; plus 20% for demanding specs, rigid inspec-tions, unreliable suppliers. - 112.2 - 149.0 - 10689.706999999999 - 91173.72 - 101863.427"
foundation_validation_iea36_120,ErectionCost,management_crews_cost: Crew type ID - Operation - Crew name - Labor type ID - Number of workers - Hourly rate USD per hour - Per diem USD per day - Notes/References - Hourly rate for all workers - Per diem all workers - per_diem_costs - hourly_costs - crew_level_total_costs,,,"Management - Management - project size - Project engineer - 1.0 - 93.5 - 149 - (50% burden) https://www.salary.com/tools/salary-calculator/project-engineer-iii-construction-hourly; plus 20% for demanding specs, rigid inspec-tions, unreliable suppliers. - 93.5 - 149.0 - 10689.706999999999 - 75978.1 - 86667.807"
foundation_validation_iea36_120,ErectionCost,management_crews_cost: Crew type ID - Operation - Crew name - Labor type ID - Number of workers - Hourly rate USD per hour - Per diem USD per day - Notes/References - Hourly rate for all workers - Per diem all workers - per_diem_costs - hourly_costs - crew_level_total_costs,,,"Management - Management - project size - Safety or qc manager - 1.0 - 106.11764705882352 - 149 - (70% burden) https://www.salary.com/tools/salary-calculator/construction-site-safety-manager-hourly; plus 35% for demanding specs, rigid inspec-tions, unreliable suppliers. - 106.11764705882352 - 149.0 - 10689.706999999999 - 86231.2 - 96920.90699999999"
foundation_validation_iea36_120,ErectionCost,management_crews_cost: Crew type ID - Operation - Crew name - Labor type ID - Number of workers - Hourly rate USD per hour - Per diem USD per day - Notes/References - Hourly rate for all workers - Per diem all workers - per_diem_costs - hourly_costs - crew_level_total_costs,,,"Management - Management - project size - Logistics manager - 1.0 - 99.9 - 149 - (50 % burden) https://www.salary.com/research/salary/benchmark/logistics-manager-hourly-wages; plus 35% for demanding specs, rigid inspec-tions, unreliable suppliers. - 99.9 - 149.0 - 10689.706999999999 - 81178.74 - 91868.447"
foundation_validation_iea36_120,ErectionCost,management_crews_cost: Crew type ID - Operation - Crew name - Labor type ID - Number of workers - Hourly rate USD per hour - Per diem USD per day - Notes/References - Hourly rate for all workers - Per diem all workers - per_diem_costs - hourly_costs - crew_level_total_costs,,,"Management - Management - project size - Office admin - 1.0 - 44.56249999999999 - 149 - (35% burden) https://www.salary.com/tools/salary-calculator/administrative-assistant-ii-hourly ; 25% for work on a ladder or a scaffold, in a crawl space, in a congested area or remote from the material storage point; plus 20% for demanding specs, rigid inspec-tions, unreliable suppliers. - 44.56249999999999 - 149.0 - 10689.706999999999 - 36211.487499999996 - 46901.1945"
foundation_validation_iea36_120,ErectionCost,management_crews_cost: Crew type ID - Operation - Crew name - Labor type ID - Number of workers - Hourly rate USD per hour - Per diem USD per day - Notes/References - Hourly rate for all workers - Per diem all workers - per_diem_costs - hourly_costs - crew_level_total_costs,,,"Management - Management - rate construction - Tool room - 1.0 - 85.84 - 149 - 2017 National Construction Estimator:  Page 307  ; 25% for work on a ladder or a scaffold, in a crawl space, in a congested area or remote from the material storage point; plus 20% for demanding specs, rigid inspec-tions, unreliable suppliers. - 85.84 - 149.0 - 10689.706999999999 - 69753.584 - 80443.291"
foundation_validation_iea36_120,ErectionCost,management_crews_cost: Crew type ID - Operation - Crew name - Labor type ID - Number of workers - Hourly rate USD per hour - Per diem USD per day - Notes/References - Hourly rate for all workers - Per diem all workers - per_diem_costs - hourly_costs - crew_level_total_costs,,,"Management - Management - rate construction - Electrician - 2.0 - 85.84 - 149 - 2017 National Construction Estimator:  Page 307  ; 25% for work on a ladder or a scaffold, in a crawl space, in a congested area or remote from the material storage point; plus 20% for demanding specs, rigid inspec-tions, unreliable suppliers. - 171.68 - 298.0 - 21379.413999999997 - 139507.168 - 160886.582"
foundation_validation_iea36_120,ErectionCost,management_crews_cost: Crew type ID - Operation - Crew name - Labor type ID - Number of workers - Hourly rate USD per hour - Per diem USD per day - Notes/References - Hourly rate for all workers - Per diem all workers - per_diem_costs - hourly_costs - crew_level_total_costs,,,"Mechanical completion - Mechanical completion - Electrician - 1.0 - 85.84 - 149 - 2017 National Construction Estimator:  Page 307  ; 25% for work on a ladder or a scaffold, in a crawl space, in a congested area or remote from the material storage point; plus 20% for demanding specs, rigid inspec-tions, unreliable suppliers. - 85.84 - 149.0 - 10689.706999999999 - 69753.584 - 80443.291"
foundation_validation_iea36_120,ErectionCost,management_crews_cost: Crew type ID - Operation - Crew name - Labor type ID - Number of workers - Hourly rate USD per hour - Per diem USD per day - Notes/References - Hourly rate for all workers - Per diem all workers - per_diem_costs - hourly_costs - crew_level_total_costs,,,"Mechanical completion - Mechanical completion - QC/QA tech - 2.0 - 87.125 - 149 - (50% burden for QC/QC Manager) https://www.ziprecruiter.com/Salaries/How-Much-Does-a-Construction-Quality-Control-Manager-Make-an-Hour ; 25% for work on a ladder or a scaffold, in a crawl space, in a congested area or remote from the material storage point; plus 20% for demanding specs, rigid inspec-tions, unreliable suppliers. - 174.25 - 298.0 - 21379.413999999997 - 141595.55000000002 - 162974.964"
foundation_validation_iea36_120,ErectionCost,number of hours in weather window,hours,2700,
foundation_validation_iea36_120,ErectionCost,time_weighted_weather_multiplier,none,1.3669869058132926,
foundation_validation_iea36_120,ErectionCost,erection_construction_months,months,2.391433333333333,
foundation_validation_iea36_120,ErectionCost,labor_cost_management,usd,1118222.4445,
foundation_validation_iea36_120,ErectionCost,labor_cost_non_management,usd,1287569.2045593057,
foundation_validation_iea36_120,ErectionCost,labor_cost_total,usd,2405791.649059306,
foundation_validation_iea36_120,ManagementCost,insurance_usd,usd,152275.39942699327,
foundation_validation_iea36_120,ManagementCost,construction_permitting_usd,usd,410026.29478222213,
foundation_validation_iea36_120,ManagementCost,bonding_usd,usd,271920.35611963086,
foundation_validation_iea36_120,ManagementCost,project_management_usd,usd,1543295.5995329998,
foundation_validation_iea36_120,ManagementCost,markup_contingency_usd,usd,3540403.0366775934,
foundation_validation_iea36_120,ManagementCost,engineering_usd,usd,1681353.0,
foundation_validation_iea36_120,ManagementCost,site_facility_usd,usd,841483.0,
